chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
4	14	15	NKO	αὐτοῦ·	autou	G0846	P-GSM	αὐτός	he/she/it/self	of him;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	1	NKO	ὃν	hon	G3739	R-ASM	ὅς, ἥ	which	whom	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	2	NKO	καὶ	kai	G2532	CONJ	καί	and	also	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	3	NKO	σὺ	su	G4771	P-2NS	σύ	you	you yourself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	4	NKO	φυλάσσου·	phulassou	G5442I	V-PMM-2S	φυλάσσω	to keep/guard	do yourself beware of;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	5	NKO	λίαν	lian	G3029	ADV	λίαν	greatly	exceedingly	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	6	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	7	N(k)O	ἀντέστη	antestē	G0436	V-2AAI-3S	ἀνθίστημι	to oppose	has opposed	NA28+NA27+Tyn+SBL+WH+Treg	
4	15	8	NKO	τοῖς	tois	G3588	T-DPM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	9	NKO	ἡμετέροις	hēmeterois	G1473	S-1PDPM	ἡμέτερος	our	our own	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	15	10	NKO	λόγοις.¶	logois	G3056	N-DPM	λόγος	word	message.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	1	NKO	Ἐν	En	G1722	PREP	ἐν	in/on/among	In	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	2	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	3	NKO	πρώτῃ	prōtē	G4413G	A-DSF	πρῶτος	first	first	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	4	NKO	μου	mou	G3165	P-1GS	ἐγώ	I/we	of my	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	5	NKO	ἀπολογίᾳ	apologia	G0627	N-DSF	ἀπολογία	defence	defense	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	16	6	NKO	οὐδείς	oudeis	G3762	A-NSM	οὐδείς	none	no [one]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
