chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	3	8	NKO	Ζάρα	Zara	G2196	N-ASM-P	Ζαρά	Zerah	Zerah	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	9	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	out of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	10	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	11	NKO	Θαμάρ·	Thamar	G2283	N-GSF-P	Θάμαρ	Tamar	Tamar;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	12	NKO	Φάρες	Phares	G5329	N-NSM-P	Φάρες	Perez	Perez	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	13	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	14	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	15	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	16	NKO	Ἑσρώμ·	Hesrōm	G2074	N-ASM-P	Ἐσρώμ	Hezron	Hezron;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	17	NKO	Ἑσρὼμ	Hesrōm	G2074	N-NSM-P	Ἐσρώμ	Hezron	Hezron	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	18	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	19	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	20	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	21	NKO	Ἀράμ·	Aram	G0689	N-ASM-P	Ἀράμ	Aram	Ram;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	1	NKO	Ἀρὰμ	Aram	G0689	N-NSM-P	Ἀράμ	Aram	Ram	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	3	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	4	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	5	NKO	Ἀμιναδάβ·	Aminadab	G0284	N-ASM-P	Ἀμιναδάβ	Amminadab	Amminadab;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	6	NKO	Ἀμιναδὰβ	Aminadab	G0284	N-NSM-P	Ἀμιναδάβ	Amminadab	Amminadab	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	7	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	8	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	9	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	10	NKO	Ναασσών·	Naassōn	G3476	N-ASM-P	Ναασσών	Nahshon	Nahshon;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	11	NKO	Ναασσὼν	Naassōn	G3476	N-NSM-P	Ναασσών	Nahshon	Nahshon	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	12	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	13	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	14	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	15	NKO	Σαλμών·	Salmōn	G4533	N-ASM-P	Σαλμών	Salmon	Salmon;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	1	NKO	Σαλμὼν	Salmōn	G4533	N-NSM-P	Σαλμών	Salmon	Salmon	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	3	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	4	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	5	NKO	Βόες	Boes	G1003	N-ASM-P	Βοόζ	Boaz	Boaz	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	6	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	out of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	7	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	8	NKO	Ῥαχάβ·	Rhachab	G4477	N-GSF-P	Ῥαχάβ	Rahab	Rahab;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	9	NKO	Βόες	Boes	G1003	N-NSM-P	Βοόζ	Boaz	Boaz	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	10	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	11	NKO	ἐγέννησεν	egennēsen	G1080	V-AAI-3S	γεννάω	to beget	begat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	12	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	13	NKO	Ἰωβὴδ	Iōbēd	G5601	N-ASM-P	Ὠβήδ	Obed	Obed	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	14	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	out of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	15	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	16	NKO	Ῥούθ·	Rhouth	G4503	N-GSF-P	Ῥούθ	Ruth	Ruth;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	17	NKO	Ἰωβὴδ	Iōbēd	G5601	N-NSM-P	Ὠβήδ	Obed	Obed	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
